index,r,age,start_year,num_years,mortality,fertility,productivity,NPV_100,GDP_20
12711,0.026055636,65,10,10,8.523249044,7.898673972,4.321645149,6.950480339,13.90096068
12712,0.040870508,65,10,10,4.674020477,4.376201247,3.234472443,4.093246452,8.186492904
12713,0.022862168,65,10,10,4.166218628,6.799397806,4.434397752,5.563261954,11.12652391
12714,0.095281011,65,10,10,9.605638036,1.095337872,9.394584627,5.287171932,10.57434386
12715,0.042952657,65,10,10,8.000559191,1.01990013,1.665386227,2.609677771,5.219355543
12716,0.002054372,65,10,10,2.528741756,5.429106608,8.485435152,5.765932201,11.5318644
12717,0.012552344,65,10,10,2.163795103,5.516068649,5.754292656,4.917081142,9.834162284
12718,0.073081463,65,10,10,4.263517622,8.085761503,1.598143213,5.375027239,10.75005448
12719,0.022675107,65,10,10,6.965854551,3.320688197,9.505428256,5.905143485,11.81028697
12720,0.018405458,65,10,10,0.655534336,6.913260962,2.149449289,4.232572135,8.46514427
12721,0.038931776,65,10,10,8.095993082,7.818327461,1.711021515,6.041668801,12.0833376
12722,0.07793124,65,10,10,1.77758812,6.251799038,6.281214381,5.365781457,10.73156291
12723,0.015242086,65,10,10,4.253611607,2.808754578,7.723350802,4.572104851,9.144209702
12724,0.071183905,65,10,10,3.369444717,9.684710238,4.396235719,6.835114778,13.67022956
12725,0.061907363,65,10,10,9.775436369,1.525752539,5.915897863,4.492732902,8.985465805
12726,0.000865866,65,10,10,3.452854011,9.087831846,7.727497052,7.552735841,15.10547168
12727,0.096403759,65,10,10,1.133043445,4.968584366,4.926991696,4.188998381,8.377996762
12728,0.082672802,65,10,10,3.686388478,9.167597101,8.629139224,7.909818013,15.81963603
12729,0.066929667,65,10,10,7.850411059,4.745050932,1.076013893,4.265411846,8.530823692
12730,0.03293141,65,10,10,9.341734847,8.766328409,9.898853645,9.221167267,18.44233453
12731,0.081438669,65,10,10,8.372489952,2.868441296,8.099129559,5.538457506,11.07691501
12732,0.078918223,65,10,10,1.437560953,3.634684368,1.937483617,2.68609946,5.372198919
12733,0.053066375,65,10,10,7.464253408,2.677111875,7.188377548,4.987919884,9.975839767
12734,0.084357397,65,10,10,3.253971444,9.404636563,4.891032304,6.820422261,13.64084452
12735,0.068318345,65,10,10,8.209826969,6.865349999,3.892932323,6.24252009,12.48504018
12736,0.097063351,65,10,10,0.496186606,3.656598476,8.804807835,4.56897891,9.137957819
12737,0.035622064,65,10,10,4.554950644,3.212878458,9.041602157,5.229910005,10.45982001
12738,0.018800545,65,10,10,2.48155815,7.111902826,2.89434075,4.920565268,9.841130536
12739,0.066991739,65,10,10,8.522427708,3.903950523,0.885052794,3.921976641,7.843953282
12740,0.080484677,65,10,10,9.565867026,2.635513655,4.417089571,4.556057104,9.112114208
12741,0.018014959,65,10,10,3.69948489,4.939914795,0.490079523,3.356878232,6.713756465
12742,0.056133641,65,10,10,5.204242679,5.139237773,0.058225036,3.627934933,7.255869867
12743,0.001771325,65,10,10,1.929901068,5.870861496,7.317327002,5.516609062,11.03321812
12744,0.030718081,65,10,10,4.454800674,4.83103729,4.11298304,4.540373691,9.080747383
12745,0.094027299,65,10,10,6.130493038,0.978835196,1.359475908,2.123358978,4.246717956
12746,0.04485921,65,10,10,4.050183718,0.40669708,7.30055722,3.203552449,6.407104899
12747,0.062788836,65,10,10,7.678782429,1.8222614,1.560486302,2.915033076,5.830066153
12748,0.012694272,65,10,10,8.647938478,9.307195507,2.01400279,6.987386286,13.97477257
12749,0.051930057,65,10,10,8.526057837,2.421428513,4.907378985,4.388139519,8.776279039
12750,0.054339913,65,10,10,3.32131398,0.404318214,1.994417529,1.464747162,2.929494324
12751,0.004981494,65,10,10,4.717231449,0.303779646,4.004767462,2.296766351,4.593532703
12752,0.096885116,65,10,10,5.973297765,0.25806168,5.43610926,2.954523171,5.909046343
12753,0.091754314,65,10,10,0.623095298,2.083940856,8.590845754,3.743843214,7.487686427
12754,0.099163596,65,10,10,6.674068748,5.342237435,1.98980948,4.602875311,9.205750622
12755,0.077306325,65,10,10,3.374387329,5.661436987,0.855694287,3.762304246,7.524608491
12756,0.096709461,65,10,10,8.14102105,6.18074926,5.012968367,6.22246935,12.4449387
12757,0.032811063,65,10,10,8.836181201,9.182112623,1.902216698,6.928957561,13.85791512
12758,0.015308065,65,10,10,2.29707625,5.516032996,5.787309018,4.953624454,9.907248907
12759,0.010354927,65,10,10,4.411523035,9.991464455,1.378036498,6.291447784,12.58289557
12760,0.025877822,65,10,10,2.572294758,4.979820532,3.065194876,3.923927681,7.847855361
12761,0.060314744,65,10,10,6.509390616,0.857121803,6.595789895,3.709175994,7.418351987
12762,0.063023041,65,10,10,2.778899003,6.050510232,3.738706409,4.702646839,9.405293679
12763,0.086834472,65,10,10,2.416906226,5.577302237,9.016425578,5.976960037,11.95392007
12764,0.046207408,65,10,10,3.177772682,4.188356923,7.38917798,4.946486392,9.892972784
12765,0.024931799,65,10,10,4.732030293,3.261174497,4.357880196,3.884357366,7.768714732
12766,0.099427918,65,10,10,9.228243076,6.892439272,6.571175021,7.263220757,14.52644151
12767,0.014242099,65,10,10,9.216027039,1.919483179,4.356251145,4.109822341,8.219644682
12768,0.037548864,65,10,10,4.05173075,1.714945102,9.81089998,4.611088695,9.22217739
12769,0.065845661,65,10,10,8.237368206,7.191828036,6.618193643,7.228845752,14.4576915
12770,0.044208813,65,10,10,4.556315654,4.954495912,3.087127116,4.314649221,8.629298443
12771,0.086468616,65,10,10,1.094410191,3.107315895,3.262805884,2.751381751,5.502763502
12772,0.027411601,65,10,10,1.641581363,3.920833892,5.410929789,3.912012155,7.824024311
12773,0.002691444,65,10,10,3.473847306,4.087900257,5.835626145,4.489407433,8.978814867
12774,0.045887578,65,10,10,6.102551109,2.296882371,0.575307308,2.5415436,5.0830872
12775,0.022699031,65,10,10,5.671674269,2.146999915,8.210165026,4.670884319,9.341768638
12776,0.096181338,65,10,10,6.66376901,6.730391025,5.144166828,6.241199363,12.48239873
12777,0.024247272,65,10,10,8.487195331,8.328542298,3.208924422,6.824387542,13.64877508
12778,0.040499957,65,10,10,5.767121237,9.014147934,3.331597395,6.659977433,13.31995487
12779,0.034012921,65,10,10,9.885920143,9.624079199,8.090577827,9.216396976,18.43279395
12780,0.050884947,65,10,10,4.425840785,7.501861861,0.831841657,4.885651584,9.771303169
12781,0.065565779,65,10,10,5.890639891,6.106875775,4.252838855,5.507417522,11.01483504
12782,0.056945648,65,10,10,4.285860992,8.08278643,0.414599884,5.022945379,10.04589076
12783,0.072317019,65,10,10,8.898776414,9.403378473,0.660906115,6.679716354,13.35943271
12784,0.033854484,65,10,10,8.843628815,1.520778018,4.904358761,4.000422401,8.000844801
12785,0.033732557,65,10,10,9.364449819,8.68233485,2.027889602,6.822424269,13.64484854
12786,0.075339977,65,10,10,3.198028016,2.419820374,6.370766619,3.760745776,7.521491552
12787,0.055981194,65,10,10,0.498722568,7.227534259,8.298432672,6.203041444,12.40608289
12788,0.074010801,65,10,10,9.791374488,2.201982872,9.832851527,6.009121792,12.01824358
12789,0.02776592,65,10,10,4.80643257,1.487782071,3.245698953,2.678887235,5.35777447
12790,0.000161287,65,10,10,2.286813063,6.248395348,7.54381738,5.8447055,11.689411
12791,0.079186355,65,10,10,8.737869987,4.928800921,1.821937843,4.758555811,9.517111621
12792,0.086041121,65,10,10,8.371048027,0.326543536,3.767581564,2.967755843,5.935511686
12793,0.057496958,65,10,10,9.037572745,5.194426034,9.299044096,7.194440794,14.38888159
12794,0.048957815,65,10,10,7.223215202,4.625806031,8.412890326,6.281413154,12.56282631
12795,0.004101942,65,10,10,4.859618522,7.108016962,7.581591146,6.800409529,13.60081906
12796,0.060433763,65,10,10,4.718542722,6.748881275,2.658761582,5.115777657,10.23155531
12797,0.073174512,65,10,10,7.192889767,3.047937891,8.370015664,5.473551598,10.9471032
12798,0.060060329,65,10,10,8.075971338,3.964182974,0.002898673,3.598155357,7.196310713
12799,0.096201298,65,10,10,9.997832883,3.89548078,6.261622421,5.825793693,11.65158739
12800,0.033376279,65,10,10,8.912036658,5.723185354,4.365785164,5.953735558,11.90747112
12801,0.024750997,65,10,10,8.207998485,4.777616992,7.102326757,6.16110622,12.32221244
12802,0.048549326,65,10,10,5.781216355,9.930046963,1.403112801,6.542200593,13.08440119
12803,0.09126631,65,10,10,1.764013361,1.003200005,3.848017531,2.008807934,4.017615869
12804,0.080393322,65,10,10,1.507550671,8.955680614,8.919405029,7.45517195,14.9103439
12805,0.055187023,65,10,10,6.157395038,7.767110351,6.453682003,7.051138784,14.10227757
12806,0.097475816,65,10,10,2.027101034,2.06415159,0.792669919,1.675296977,3.350593955
12807,0.092891951,65,10,10,1.828698171,9.379910183,7.363991707,7.264892238,14.52978448
12808,0.04029808,65,10,10,2.323653316,8.233903919,6.742031109,6.604291956,13.20858391
12809,0.094198492,65,10,10,1.468775591,3.845424871,6.692675175,4.224270106,8.448540213
12810,0.033661111,65,10,10,3.484942622,0.63384492,9.868006238,3.974312856,7.948625712
12811,0.04688159,65,10,10,8.597887895,3.117955659,9.482965253,6.123444985,12.24688997
12812,0.047741361,65,10,10,8.049757147,7.27613986,6.498592891,7.197599227,14.39519845
12813,0.060687662,65,10,10,8.311890627,8.345250347,4.273227376,7.116971511,14.23394302
12814,0.015299873,65,10,10,5.69748062,4.820362197,1.662772036,4.048508833,8.097017666
12815,0.067953961,65,10,10,6.746782804,9.599471505,0.980910506,6.443365465,12.88673093
12816,0.053409077,65,10,10,9.83076616,2.799060376,4.934217859,4.845948778,9.691897556
12817,0.057445014,65,10,10,2.044745547,3.76285554,9.787891634,5.226744369,10.45348874
12818,0.073664987,65,10,10,6.324209739,7.978845091,2.724322901,6.071561364,12.14312273
12819,0.01361319,65,10,10,0.349398013,7.778350298,3.230494618,4.928203137,9.856406274
12820,0.00508034,65,10,10,3.08124295,1.694157128,2.115083857,2.097852311,4.195704622
12821,0.089027408,65,10,10,2.666285865,0.422035055,4.045752794,1.958000538,3.916001077
12822,0.010372625,65,10,10,0.160850164,5.505535444,1.524482925,3.242282632,6.484565264
12823,0.02060561,65,10,10,5.909170438,6.449767601,1.055888949,4.723484573,9.446969146
12824,0.070114564,65,10,10,4.828879596,0.27532841,3.452686287,2.13924601,4.27849202
12825,0.072440311,65,10,10,3.833188164,4.92595387,2.550017476,3.994619811,7.989239621
12826,0.04658258,65,10,10,5.231572939,0.268594508,6.392571071,3.098383163,6.196766327
12827,0.045827948,65,10,10,8.656015239,4.260934581,7.503379512,6.112684192,12.22536838
12828,0.019637088,65,10,10,2.146865434,7.46678749,9.025739954,6.870488818,13.74097764
12829,0.062337988,65,10,10,4.336008605,9.920182682,2.73597043,6.648084191,13.29616838
12830,0.050242472,65,10,10,9.6830049,3.890010424,6.875119452,5.944142028,11.88828406
12831,0.061661055,65,10,10,8.84878039,5.261995848,3.797250177,5.539929055,11.07985811
12832,0.057959019,65,10,10,5.428071898,5.05099006,6.677902161,5.614480058,11.22896012
12833,0.074439412,65,10,10,4.99093233,3.700933,7.286636553,5.034643932,10.06928786
12834,0.021710095,65,10,10,3.234290189,7.895994552,9.159506392,7.342707231,14.68541446
12835,0.08195764,65,10,10,1.095461352,3.363674061,8.134360482,4.341237445,8.682474891
12836,0.010482175,65,10,10,0.809556329,5.622081791,9.764290258,5.902239239,11.80447848
12837,0.062058416,65,10,10,2.271296921,2.645263509,4.93419598,3.257149933,6.514299865
12838,0.097977071,65,10,10,3.217913648,9.665724953,1.057702938,5.793756087,11.58751217
12839,0.024030892,65,10,10,2.500011334,8.983006474,2.671307293,5.792897692,11.58579538
12840,0.062380073,65,10,10,7.786962275,8.980256128,0.776777991,6.280553916,12.56110783
12841,0.010708614,65,10,10,0.256764101,0.052512762,7.934675331,2.4580118,4.916023601
12842,0.07875146,65,10,10,1.047173688,3.203759003,2.099455558,2.441150906,4.882301813
12843,0.041492783,65,10,10,4.568989779,4.502731679,5.94627702,4.949046901,9.898093803
12844,0.013594525,65,10,10,4.830394321,0.340544511,0.860174388,1.394403436,2.788806872
12845,0.040328594,65,10,10,6.449982403,8.827724968,3.844509046,6.857211678,13.71442336
12846,0.000102484,65,10,10,7.087284575,5.671293797,4.546285152,5.616989359,11.23397872
12847,0.021872432,65,10,10,3.724931505,6.894837429,7.966053198,6.582220975,13.16444195
12848,0.018829739,65,10,10,4.904741717,8.02647418,2.080705095,5.618396962,11.23679392
12849,0.091005982,65,10,10,3.919914228,7.264975327,3.88006747,5.58049075,11.1609815
12850,0.010539714,65,10,10,6.61663226,4.935953788,5.469991663,5.432300845,10.86460169
12851,0.005408946,65,10,10,7.954191852,9.451800818,5.192519259,7.874494557,15.74898911
12852,0.043606448,65,10,10,6.306865915,5.473699086,9.04675256,6.712248494,13.42449699
12853,0.057822428,65,10,10,3.658099761,7.30140025,1.370387556,4.793436344,9.586872687
12854,0.021812667,65,10,10,6.436613293,5.224087638,2.260215413,4.577431101,9.154862203
12855,0.031333382,65,10,10,4.903869537,4.271493085,2.672789278,3.918357234,7.836714467
12856,0.090712254,65,10,10,9.886211844,2.203295406,0.260313862,3.15698423,6.31396846
12857,0.080430087,65,10,10,9.719982696,7.128704075,9.089830466,8.235297716,16.47059543
12858,0.014833395,65,10,10,1.628055971,1.316028809,3.996153325,2.182471596,4.364943193
12859,0.002192725,65,10,10,2.646269023,9.775764362,3.706642516,6.529128741,13.05825748
12860,0.093485069,65,10,10,5.73397709,1.143703515,8.035395691,4.129265883,8.258531765
12861,0.090788242,65,10,10,0.977065526,6.15683136,5.97377206,5.065960403,10.13192081
12862,0.030230144,65,10,10,3.366894225,5.269195041,2.918594652,4.183554761,8.367109523
12863,0.019821205,65,10,10,6.897830179,8.676029326,8.955429071,8.40420942,16.80841884
12864,0.026942181,65,10,10,4.165243926,8.982993068,3.902925585,6.495422995,12.99084599
12865,0.049745436,65,10,10,3.396103929,8.079681552,1.440962912,5.151350435,10.30270087
12866,0.064862457,65,10,10,0.107352155,5.699417606,0.86646014,3.131117276,6.262234551
12867,0.024599928,65,10,10,6.964772499,0.006618573,4.950640172,2.881455838,5.762911675
12868,0.028145637,65,10,10,9.467256399,3.463884536,6.0389664,5.437083468,10.87416694
12869,0.037356526,65,10,10,9.611286269,9.441778081,7.714880126,8.957610332,17.91522066
12870,0.019597117,65,10,10,4.678085516,5.863208668,3.654142194,4.963464096,9.926928191
12871,0.028426845,65,10,10,8.672185916,7.419991986,5.392864106,7.062292408,14.12458482
12872,0.078282839,65,10,10,5.725490409,6.113863021,6.270307103,6.083121723,12.16624345
12873,0.030945002,65,10,10,3.223821921,4.522632694,0.811855259,3.149637309,6.299274618
12874,0.007497354,65,10,10,6.960985681,3.999265247,2.796872736,4.23089158,8.461783161
12875,0.097899049,65,10,10,8.360869284,5.696756044,6.891180405,6.587906,13.175812
12876,0.098254057,65,10,10,7.746226172,4.112564894,5.053984229,5.12172295,10.2434459
12877,0.045841666,65,10,10,5.221126519,6.16034365,5.159594102,5.672275359,11.34455072
12878,0.07796906,65,10,10,2.186742969,7.295089503,0.998427229,4.384421514,8.768843029
12879,0.036763773,65,10,10,4.390206492,3.832573264,0.328882286,2.892992616,5.785985232
12880,0.098565131,65,10,10,8.656537668,3.056216915,9.321319029,6.0558117,12.1116234
12881,0.038719884,65,10,10,6.800364508,2.185048062,1.617821412,2.937943356,5.875886712
12882,0.052010951,65,10,10,9.715639165,6.774068188,4.50664686,6.682155985,13.36431197
12883,0.042387647,65,10,10,6.158616204,3.012938494,9.827256882,5.686369552,11.3727391
12884,0.019801043,65,10,10,8.260872221,5.401142592,8.740895987,6.975014536,13.95002907
12885,0.032966942,65,10,10,8.556820675,5.26520803,4.68484243,5.749420879,11.49884176
12886,0.023584195,65,10,10,9.018563158,2.069799826,0.043551439,2.851677977,5.703355953
12887,0.03206197,65,10,10,4.81608554,7.503414062,8.336617553,7.215909405,14.43181881
12888,0.032170545,65,10,10,6.699535714,7.224230646,7.578188667,7.225479066,14.45095813
12889,0.067143472,65,10,10,0.353322859,6.505674287,6.892742072,5.391324337,10.78264867
12890,0.020580661,65,10,10,5.236027902,6.111766083,1.940597635,4.685267913,9.370535825
12891,0.093590443,65,10,10,9.839265873,5.182730892,8.016562509,6.964187373,13.92837475
12892,0.056465109,65,10,10,9.16697169,8.858364702,9.426952666,9.090662489,18.18132498
12893,0.00757291,65,10,10,8.602893899,6.927674725,7.572353994,7.45612234,14.91224468
12894,0.072611828,65,10,10,8.15836345,3.287978766,5.323828688,4.872810679,9.745621359
12895,0.002263914,65,10,10,0.035500752,8.850984182,3.529841061,5.49154456,10.98308912
12896,0.015430699,65,10,10,8.326600148,1.582615017,6.155592787,4.303305374,8.606610748
12897,0.088942975,65,10,10,2.474767589,3.179682359,6.075489414,3.907441522,7.814883043
12898,0.042848257,65,10,10,9.958552904,9.79658617,7.297959175,9.079391419,18.15878284
12899,0.095740075,65,10,10,2.053745878,1.899153813,5.694657446,3.068723316,6.137446631
12900,0.045769883,65,10,10,1.248490347,4.309581103,9.12770631,5.142800514,10.28560103
12901,0.024829428,65,10,10,6.706190529,0.107564259,8.465579014,3.93469394,7.869387879
12902,0.04476857,65,10,10,0.841941718,8.883820191,3.664281621,5.709582925,11.41916585
12903,0.051093002,65,10,10,8.144613005,7.45997982,8.296991391,7.848009928,15.69601986
12904,0.060053515,65,10,10,2.711839375,5.156351393,8.568955557,5.691230238,11.38246048
12905,0.007537583,65,10,10,3.775774416,8.63263553,4.369750372,6.38239776,12.76479552
12906,0.042404348,65,10,10,5.408272811,0.501788479,4.540396351,2.694667707,5.389335415
12907,0.073813334,65,10,10,5.273819217,5.662660476,1.509835465,4.339044721,8.678089441
12908,0.04458763,65,10,10,0.90489068,7.186467243,8.821282334,6.420596458,12.84119292
12909,0.086019797,65,10,10,8.480225157,5.78518009,2.799605854,5.428516833,10.85703367
12910,0.074637074,65,10,10,5.461668357,3.415680389,3.641781576,3.892708339,7.785416677
12911,0.01565785,65,10,10,6.997108445,3.729956222,4.935804895,4.745141268,9.490282537
12912,0.056504796,65,10,10,8.540283096,0.113614515,4.375125002,3.077401377,6.154802754
12913,0.064104162,65,10,10,5.78439924,7.027653001,2.21229947,5.334396189,10.66879238
12914,0.086704289,65,10,10,2.183269019,2.103817441,3.558254004,2.556038725,5.112077451
12915,0.069739949,65,10,10,3.559916572,8.162796536,1.417622412,5.218668306,10.43733661
12916,0.068286899,65,10,10,5.89346667,3.88219422,8.818926784,5.765468479,11.53093696
12917,0.048121904,65,10,10,0.451239011,1.346743223,9.552298629,3.629309002,7.258618005
12918,0.014221723,65,10,10,8.845114759,4.760793759,8.554503783,6.715770966,13.43154193
12919,0.030990971,65,10,10,7.565764347,6.867655486,3.195692837,5.905688464,11.81137693
12920,0.030947537,65,10,10,5.224420127,2.075649344,1.371378635,2.494122288,4.988244576
12921,0.078057997,65,10,10,8.430673995,4.152099978,7.25101862,5.937490374,11.87498075
12922,0.042569629,65,10,10,4.782260313,2.769099431,2.79952806,3.180860196,6.361720393
12923,0.079944199,65,10,10,1.208055958,0.321264012,9.798789882,3.341880162,6.683760324
12924,0.090833886,65,10,10,2.860242543,2.357442129,7.490239819,3.997841519,7.995683038
12925,0.07178766,65,10,10,7.161686766,0.247787923,2.653406171,2.352253166,4.704506332
12926,0.049131651,65,10,10,1.211776007,6.858113517,1.427856634,4.09976895,8.1995379
12927,0.090323051,65,10,10,7.819104711,3.434261945,2.548191702,4.045409425,8.09081885
12928,0.084255572,65,10,10,5.387718227,3.841142235,8.882009546,5.662717627,11.32543525
12929,0.096735622,65,10,10,3.519553686,3.734347481,8.722911954,5.187958064,10.37591613
12930,0.063303122,65,10,10,3.415179844,5.491887779,6.885604347,5.494661162,10.98932232
12931,0.067929356,65,10,10,7.024502766,7.110694331,0.950810208,5.245490781,10.49098156
12932,0.012293837,65,10,10,2.919914162,0.46187231,5.293733244,2.403038961,4.806077922
12933,0.077541369,65,10,10,4.064983471,4.758475859,3.914299227,4.366524392,8.733048784
12934,0.056270221,65,10,10,2.54537052,7.062659988,5.574274973,5.71268659,11.42537318
12935,0.089885499,65,10,10,3.544984168,0.038954049,8.215730479,3.193193002,6.386386003
12936,0.014601908,65,10,10,9.051317032,2.525241649,8.756546833,5.699848281,11.39969656
12937,0.000783535,65,10,10,4.300077862,9.848393375,3.77011932,6.915248056,13.83049611
12938,0.095715584,65,10,10,0.335225306,6.325385623,6.707118866,5.241873533,10.48374707
12939,0.041999936,65,10,10,5.931537601,7.28490741,4.440342797,6.160864064,12.32172813
12940,0.08316982,65,10,10,6.402263318,9.948134432,8.597233719,8.833689995,17.66737999
12941,0.071462666,65,10,10,6.667440445,5.111621035,9.930029101,6.868307337,13.73661467
12942,0.077339531,65,10,10,1.26712351,0.586598935,2.057400939,1.163944451,2.327888903
12943,0.074296382,65,10,10,8.492688643,5.923818257,6.739748853,6.682371513,13.36474303
12944,0.047565724,65,10,10,8.578845971,2.488303129,9.288866024,5.746580566,11.49316113
12945,0.07992869,65,10,10,8.484825401,6.610223716,7.397183997,7.221232137,14.44246427
12946,0.053158829,65,10,10,3.191791618,6.711582793,6.130544021,5.833312926,11.66662585
12947,0.019702611,65,10,10,8.618208127,7.816632546,6.245739628,7.505679787,15.01135957
12948,0.015416534,65,10,10,8.168537134,7.829783921,9.287105144,8.334730931,16.66946186
12949,0.04427082,65,10,10,3.08558979,5.873511047,9.603612744,6.434957305,12.86991461
12950,0.020823538,65,10,10,8.200777489,5.126128465,5.132084671,5.742845131,11.48569026
12951,0.053793417,65,10,10,6.739916035,5.415512533,0.095965905,4.084529245,8.16905849
12952,0.049090075,65,10,10,3.986676044,4.353483061,9.926515834,5.95203149,11.90406298
12953,0.016579623,65,10,10,1.737949273,3.105147391,5.268442241,3.480696222,6.961392445
12954,0.089318136,65,10,10,4.661188701,4.113626522,2.932981896,3.86894557,7.73789114
12955,0.004524954,65,10,10,0.29631826,5.489654222,6.093801397,4.632231182,9.264462364
12956,0.015018446,65,10,10,4.781469429,1.270226878,5.753979608,3.317601207,6.635202414
12957,0.021281892,65,10,10,6.39161295,4.965716519,4.776055073,5.193997371,10.38799474
12958,0.072939745,65,10,10,4.920974487,6.50032667,6.633324377,6.224355545,12.44871109
12959,0.047014619,65,10,10,3.835220269,4.509740449,9.932317127,6.001609416,12.00321883
12960,0.077776335,65,10,10,8.753367217,5.251018487,5.158677897,5.923786056,11.84757211
12961,0.094629815,65,10,10,8.735986868,7.6826558,0.907674618,5.860827659,11.72165532
12962,0.070757741,65,10,10,5.943202465,8.769221253,7.295869473,7.762011961,15.52402392
12963,0.026191117,65,10,10,5.860559553,6.626110344,2.24830997,5.159660074,10.31932015
12964,0.050316595,65,10,10,5.440469739,7.722944689,9.926338975,7.927467985,15.85493597
12965,0.019051161,65,10,10,4.363522619,0.363491105,0.71175104,1.267975388,2.535950777
12966,0.06621996,65,10,10,3.679172401,6.8727628,3.13296556,5.112105548,10.2242111
12967,0.008545743,65,10,10,4.725117745,5.622135159,4.177381558,5.009305596,10.01861119
12968,0.08562011,65,10,10,1.814495414,2.962233838,9.609341245,4.726818375,9.453636751
12969,0.003807823,65,10,10,5.534702839,8.926752623,6.145259852,7.413894835,14.82778967
12970,0.061174011,65,10,10,1.099583447,3.346012448,7.070518369,4.014078424,8.028156848
12971,0.078945567,65,10,10,7.08653627,9.915543506,1.323410425,6.772102134,13.54420427
12972,0.039064206,65,10,10,2.48281325,3.637153857,5.759591078,4.043016902,8.086033804
12973,0.051798024,65,10,10,2.682239379,0.548799315,0.504434118,0.962177768,1.924355537
12974,0.079587823,65,10,10,3.716387144,0.644477236,8.70607037,3.677337158,7.354674316
12975,0.073855521,65,10,10,7.892709323,2.330266122,2.711292173,3.557062577,7.114125155
12976,0.041981516,65,10,10,0.555283218,0.048592811,3.203667386,1.096453265,2.19290653
12977,0.058804685,65,10,10,0.940104723,8.42152394,3.702111981,5.509416509,11.01883302
12978,0.064985924,65,10,10,3.94692694,6.072277335,0.452190305,3.961181147,7.922362294
12979,0.07485694,65,10,10,6.84667817,6.427258225,1.324735004,4.980385248,9.960770495
12980,0.008648507,65,10,10,3.49262933,0.846768196,1.793783213,1.660044928,3.320089856
12981,0.014608859,65,10,10,2.663611509,7.341999732,9.573479008,7.07576587,14.15153174
12982,0.070656137,65,10,10,1.920411495,6.858389477,8.290255775,6.30035377,12.60070754
12983,0.074512183,65,10,10,8.417224736,6.778601087,3.910553969,6.245911681,12.49182336
12984,0.026824271,65,10,10,6.339600848,3.666452715,9.229373664,5.869958626,11.73991725
12985,0.077645812,65,10,10,2.356404694,0.562488518,9.306641127,3.544517536,7.089035072
12986,0.031328298,65,10,10,1.179847883,3.872452581,3.985832356,3.367945574,6.735891148
12987,0.012517367,65,10,10,7.265955279,9.421544694,6.518226236,8.119431274,16.23886255
12988,0.002760229,65,10,10,8.645235462,4.520328672,2.408783425,4.711846456,9.423692912
12989,0.072537308,65,10,10,7.3200586,4.220721218,5.741434075,5.296802552,10.5936051
12990,0.051475211,65,10,10,9.411119173,8.376646894,8.988992768,8.767245112,17.53449022
12991,0.053310745,65,10,10,6.922406306,0.429650704,9.003548289,4.3003711,8.6007422
12992,0.004295131,65,10,10,6.30680041,5.145957838,9.857882329,6.7917037,13.5834074
12993,0.097287255,65,10,10,9.009622295,6.707828334,1.873506608,5.717890608,11.43578122
12994,0.0731567,65,10,10,2.694192529,0.277653153,1.279591058,1.0615424,2.1230848
12995,0.056308176,65,10,10,4.338884015,0.509651952,3.002895452,2.023471415,4.046942829
12996,0.017073031,65,10,10,8.138918393,8.710183111,5.507961802,7.635263775,15.27052755
12997,0.003973894,65,10,10,6.47455831,5.000254846,4.321943943,5.091622268,10.18324454
12998,0.014009755,65,10,10,4.478230628,1.130459562,1.280122868,1.844912767,3.689825534
12999,0.04503187,65,10,10,6.449402776,4.563609289,9.9836176,6.566770479,13.13354096
13000,0.085813548,65,10,10,9.527446118,4.48366872,5.179159424,5.701071411,11.40214282
13001,0.023401989,65,10,10,8.928001415,3.501286912,6.167465278,5.386483323,10.77296665
13002,0.061811284,65,10,10,4.121898274,4.301707811,5.796686945,4.714239644,9.428479287
13003,0.029932196,65,10,10,2.383738156,7.619214594,1.43924286,4.718127786,9.436255572
13004,0.028721427,65,10,10,6.285093231,9.159721318,2.585440551,6.61251147,13.22502294
13005,0.083369148,65,10,10,3.010072475,6.993732151,0.420481236,4.225024941,8.450049883
13006,0.043673084,65,10,10,8.65351266,0.482786998,7.482033662,4.21670613,8.43341226
13007,0.084732791,65,10,10,2.493108598,9.88382085,4.617767804,6.825862486,13.65172497
13008,0.086772979,65,10,10,3.85722455,8.484399067,6.368388642,6.924161036,13.84832207
13009,0.070219423,65,10,10,6.588164015,5.868824469,1.196660316,4.611043132,9.222086264
13010,0.06225616,65,10,10,9.933259703,1.86193162,1.25542522,3.294245317,6.588490633
13011,0.054486422,65,10,10,6.579347223,3.477301867,9.436402178,5.885441032,11.77088206
13012,0.049616224,65,10,10,1.369435757,9.905124377,9.456541269,8.063411721,16.12682344
13013,0.043130064,65,10,10,3.252600434,2.051618642,4.072286622,2.898015394,5.796030789
13014,0.069934526,65,10,10,4.0251268,0.878286724,5.035495581,2.754817396,5.509634793
13015,0.034164575,65,10,10,2.855334474,5.011523125,9.718205266,5.992290037,11.98458007
13016,0.095045304,65,10,10,5.876351142,3.82648428,3.026213856,3.996376525,7.99275305
13017,0.082653975,65,10,10,8.565874754,4.089878629,7.264953934,5.937600445,11.87520089
13018,0.05479385,65,10,10,3.674397879,9.694110641,4.27815752,6.865382152,13.7307643
13019,0.093166627,65,10,10,6.483618295,5.651440551,7.505289661,6.374030833,12.74806167
13020,0.072881085,65,10,10,1.205421128,7.187733589,7.224608042,6.002333433,12.00466687
